2026-06-22 17:45:27 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:30:13 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-23 23:30:19 | ERROR    | app.services.llm_service:extract_claims:51 - Error extracting claims: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2026-06-23 23:30:19 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:30:19 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 5934ms.
2026-06-23 23:33:36 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:33:36 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:33:40 | ERROR    | app.services.llm_service:extract_claims:51 - Error extracting claims: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2026-06-23 23:33:40 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:33:40 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 4758ms.
2026-06-23 23:37:02 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:37:02 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-23 23:37:03 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:37:03 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-23 23:41:01 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:41:01 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:41:02 | ERROR    | app.services.llm_service:extract_claims:105 - Error extracting claims: Completions.create() got an unexpected keyword argument 'api_base'
2026-06-23 23:41:02 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:41:02 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 852ms.
2026-06-23 23:46:31 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:46:31 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-23 23:48:36 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:48:36 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:48:36 | ERROR    | app.services.llm_service:extract_claims:105 - Error extracting claims: Completions.create() got an unexpected keyword argument 'api_base'
2026-06-23 23:48:36 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:48:36 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 0ms.
2026-06-23 23:49:03 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Hello world...'
2026-06-23 23:49:03 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Hello world...'
2026-06-23 23:49:03 | ERROR    | app.services.llm_service:extract_claims:105 - Error extracting claims: Completions.create() got an unexpected keyword argument 'api_base'
2026-06-23 23:49:03 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:49:03 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 2ms.
2026-06-23 23:52:07 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:52:07 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-23 23:54:18 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:54:18 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:54:18 | ERROR    | app.services.llm_service:extract_claims:105 - Error extracting claims: Completions.create() got an unexpected keyword argument 'api_base'
2026-06-23 23:54:18 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:54:18 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 14ms.
2026-06-23 23:55:12 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-23 23:55:12 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-23 23:55:12 | ERROR    | app.services.llm_service:extract_claims:105 - Error extracting claims: Completions.create() got an unexpected keyword argument 'api_base'
2026-06-23 23:55:12 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:55:12 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 0ms.
2026-06-23 23:57:06 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:57:06 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-23 23:59:02 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-23 23:59:02 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-23 23:59:46 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:59:46 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-23 23:59:49 | ERROR    | app.services.llm_service:extract_claims:78 - Error extracting claims: 404 page not found
2026-06-23 23:59:49 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-23 23:59:49 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 2914ms.
2026-06-24 19:37:05 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 19:37:05 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 19:56:13 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 19:56:13 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 19:57:39 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-24 19:57:39 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-24 19:57:40 | ERROR    | app.services.llm_service:extract_claims:78 - Error extracting claims: 404 page not found
2026-06-24 19:57:40 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-24 19:57:40 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 1471ms.
2026-06-24 20:47:24 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-24 20:47:24 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-24 20:47:26 | ERROR    | app.services.llm_service:extract_claims:78 - Error extracting claims: 404 page not found
2026-06-24 20:47:26 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-24 20:47:26 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 2548ms.
2026-06-24 20:55:48 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 20:55:48 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 20:56:55 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 20:56:55 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 20:57:02 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 20:57:02 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 20:59:57 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-24 20:59:57 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-24 20:59:58 | ERROR    | app.services.llm_service:extract_claims:78 - Error extracting claims: 404 page not found
2026-06-24 20:59:58 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-24 20:59:58 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 1317ms.
2026-06-24 21:04:58 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 21:04:58 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 21:08:03 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-24 21:08:03 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-24 21:08:04 | DEBUG    | app.services.llm_service:extract_claims:74 - Extracted claims: ['```', '[]', '```']
2026-06-24 21:08:04 | INFO     | app.services.verification_pipeline:process_text_chunk:26 - Extracted 3 claims: ['```', '[]', '```']
2026-06-24 21:08:05 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:05 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:06 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:07 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to support, refute, or verify the claim.
SOURCE: N/A
2026-06-24 21:08:07 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to support, refute, or verify the claim., source: None
2026-06-24 21:08:07 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: Insufficient information to determine the veracity of the claim.
SOURCE: N/A
2026-06-24 21:08:07 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: Insufficient information to determine the veracity of the claim., source: None
2026-06-24 21:08:08 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to support, refute, or verify the claim.
SOURCE: N/A
2026-06-24 21:08:08 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to support, refute, or verify the claim., source: None
2026-06-24 21:08:08 | INFO     | app.services.verification_pipeline:process_text_chunk:53 - Finished processing text chunk in 5240ms. Results: [{'claim': '```', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to support, refute, or verify the claim.', 'source': None}, {'claim': '[]', 'verdict': 'LACKS CONTEXT', 'explanation': 'Insufficient information to determine the veracity of the claim.', 'source': None}, {'claim': '```', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to support, refute, or verify the claim.', 'source': None}]
2026-06-24 21:08:08 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 3 results in 5240ms.
2026-06-24 21:08:22 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-24 21:08:22 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-24 21:08:22 | DEBUG    | app.services.llm_service:extract_claims:74 - Extracted claims: ['100 degrees Celsius at sea level is the boiling point of water.']
2026-06-24 21:08:22 | INFO     | app.services.verification_pipeline:process_text_chunk:26 - Extracted 1 claims: ['100 degrees Celsius at sea level is the boiling point of water.']
2026-06-24 21:08:23 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:25 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to verify or refute the claim.
SOURCE: N/A
2026-06-24 21:08:25 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to verify or refute the claim., source: None
2026-06-24 21:08:25 | INFO     | app.services.verification_pipeline:process_text_chunk:53 - Finished processing text chunk in 3662ms. Results: [{'claim': '100 degrees Celsius at sea level is the boiling point of water.', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to verify or refute the claim.', 'source': None}]
2026-06-24 21:08:25 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 1 results in 3662ms.
2026-06-24 21:08:39 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-24 21:08:39 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-24 21:08:40 | DEBUG    | app.services.llm_service:extract_claims:74 - Extracted claims: ['```', '[]', '```']
2026-06-24 21:08:40 | INFO     | app.services.verification_pipeline:process_text_chunk:26 - Extracted 3 claims: ['```', '[]', '```']
2026-06-24 21:08:41 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:42 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:42 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:08:43 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: Insufficient information to determine the veracity of the claim.
SOURCE: N/A
2026-06-24 21:08:43 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: Insufficient information to determine the veracity of the claim., source: None
2026-06-24 21:08:43 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to support, refute, or verify the claim.
SOURCE: N/A
2026-06-24 21:08:43 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to support, refute, or verify the claim., source: None
2026-06-24 21:08:43 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to support, refute, or verify the claim.
SOURCE: N/A
2026-06-24 21:08:43 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to support, refute, or verify the claim., source: None
2026-06-24 21:08:43 | INFO     | app.services.verification_pipeline:process_text_chunk:53 - Finished processing text chunk in 3742ms. Results: [{'claim': '```', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to support, refute, or verify the claim.', 'source': None}, {'claim': '[]', 'verdict': 'LACKS CONTEXT', 'explanation': 'Insufficient information to determine the veracity of the claim.', 'source': None}, {'claim': '```', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to support, refute, or verify the claim.', 'source': None}]
2026-06-24 21:08:43 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 3 results in 3742ms.
2026-06-24 21:09:04 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky appears blue during the day....'
2026-06-24 21:09:04 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky appears blue during the day....'
2026-06-24 21:09:05 | DEBUG    | app.services.llm_service:extract_claims:74 - Extracted claims: ['The sky appears blue during the day.']
2026-06-24 21:09:05 | INFO     | app.services.verification_pipeline:process_text_chunk:26 - Extracted 1 claims: ['The sky appears blue during the day.']
2026-06-24 21:09:06 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:09:07 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to support, refute, or clarify the claim.
SOURCE: N/A
2026-06-24 21:09:07 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to support, refute, or clarify the claim., source: None
2026-06-24 21:09:07 | INFO     | app.services.verification_pipeline:process_text_chunk:53 - Finished processing text chunk in 2983ms. Results: [{'claim': 'The sky appears blue during the day.', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to support, refute, or clarify the claim.', 'source': None}]
2026-06-24 21:09:07 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 1 results in 2983ms.
2026-06-24 21:11:02 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 21:11:02 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 21:17:04 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 21:17:04 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 21:24:37 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'The sky is blue....'
2026-06-24 21:24:37 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'The sky is blue....'
2026-06-24 21:26:59 | INFO     | app.routers.fact_check:fact_check_endpoint:15 - Received fact-check request for text: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-24 21:26:59 | INFO     | app.services.verification_pipeline:process_text_chunk:18 - Processing text chunk: 'Water boils at 100 degrees Celsius at sea level....'
2026-06-24 21:39:46 | ERROR    | app.services.llm_service:extract_claims:78 - Error extracting claims: Error code: 504
2026-06-24 21:39:46 | INFO     | app.services.verification_pipeline:process_text_chunk:23 - No claims extracted from text chunk.
2026-06-24 21:39:46 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 0 results in 909643ms.
2026-06-24 21:40:30 | DEBUG    | app.services.llm_service:extract_claims:74 - Extracted claims: ['100 degrees Celsius at sea level is the boiling point of water.']
2026-06-24 21:40:30 | INFO     | app.services.verification_pipeline:process_text_chunk:26 - Extracted 1 claims: ['100 degrees Celsius at sea level is the boiling point of water.']
2026-06-24 21:40:32 | ERROR    | app.services.search_service:search:48 - HTTP error during search: 401 - {
    "detail": {
        "error": "Unauthorized: missing or invalid API key."
    }
}

2026-06-24 21:41:33 | DEBUG    | app.services.llm_service:synthesize_verdict:129 - LLM raw response for verdict synthesis: VERDICT: LACKS CONTEXT
EXPLANATION: The search context does not provide any information to verify or refute the claim.
SOURCE: N/A
2026-06-24 21:41:33 | DEBUG    | app.services.llm_service:synthesize_verdict:163 - Parsed verdict: LACKS CONTEXT, explanation: The search context does not provide any information to verify or refute the claim., source: None
2026-06-24 21:41:33 | INFO     | app.services.verification_pipeline:process_text_chunk:53 - Finished processing text chunk in 873494ms. Results: [{'claim': '100 degrees Celsius at sea level is the boiling point of water.', 'verdict': 'LACKS CONTEXT', 'explanation': 'The search context does not provide any information to verify or refute the claim.', 'source': None}]
2026-06-24 21:41:33 | INFO     | app.routers.fact_check:fact_check_endpoint:40 - Returning fact-check response with 1 results in 873499ms.
2026-06-24 22:08:39 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 22:08:39 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
2026-06-24 22:26:46 | INFO     | app.main:startup_event:46 - Starting up Real-Time Fact-Checker API...
2026-06-24 22:26:46 | INFO     | app.main:startup_event:49 - Configuration validated successfully.
